,Road type,Road ID,Scenario Length,Vehicle_in_front,vehicle_in_adjcent_lane,vehicle_in_opposite_lane,vehicle_in_front_two_wheeled,vehicle_in_adjacent_two_wheeled,vehicle_in_opposite_two_wheeled,time of day,weather,Number of People,Target Speed,Trees in scenario,Buildings in Scenario,task,f1,f2,f3,f4,f5
9464,0,3,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9465,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8666086956521739,1.0,1.0,1.0,1.0
9466,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8711304347826087,1.0,1.0,1.0,1.0
9467,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8738260869565218,1.0,1.0,1.0,1.0
9468,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
9469,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8744347826086957,1.0,1.0,1.0,1.0
9470,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8782608695652174,1.0,1.0,1.0,1.0
9471,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
9472,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8713043478260869,1.0,1.0,1.0,1.0
9473,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8708695652173913,1.0,1.0,1.0,1.0
9474,0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8722608695652174,1.0,1.0,1.0,1.0
9475,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.9068695652173913,1.0,1.0,1.0,1.0
9476,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.9000869565217391,1.0,1.0,1.0,1.0
9477,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8942608695652174,1.0,1.0,1.0,1.0
9478,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8933913043478261,1.0,1.0,1.0,1.0
9479,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8890434782608696,1.0,1.0,1.0,1.0
9480,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.9033913043478261,1.0,1.0,1.0,1.0
9481,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8998260869565218,1.0,1.0,1.0,1.0
9482,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8869565217391304,1.0,1.0,1.0,1.0
9483,3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.8937391304347826,1.0,1.0,1.0,1.0
9484,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.5975652173913043,1.0,1.0,1.0,1.0
9485,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.23373913043478256,1.0,1.0,1.0,1.0
9486,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,-0.1915652173913045,1.0,1.0,1.0,1.0
9487,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,-0.02086956521739136,1.0,1.0,1.0,1.0
9488,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.3596521739130434,1.0,1.0,1.0,1.0
9489,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.5966086956521739,1.0,1.0,1.0,1.0
9490,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.6173043478260869,1.0,1.0,1.0,1.0
9491,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.5873043478260869,1.0,1.0,1.0,1.0
9492,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.5782608695652174,1.0,1.0,1.0,1.0
9493,1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,-0.04252173913043489,1.0,1.0,1.0,1.0
9494,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9495,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9496,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9497,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9498,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9499,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9500,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9501,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9502,1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,1.0
9503,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9504,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9505,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9506,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9507,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9508,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9509,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9510,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9511,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.8840869565217391,1.0,1.0,1.0,1.0
9512,0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9513,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9462608695652174,1.0,1.0,1.0,1.0
9514,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9412173913043478,1.0,1.0,1.0,1.0
9515,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9941739130434782,1.0,1.0,1.0,1.0
9516,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9462608695652174,1.0,1.0,1.0,1.0
9517,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9964347826086957,1.0,1.0,1.0,1.0
9518,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9489565217391305,1.0,1.0,1.0,1.0
9519,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9079130434782609,1.0,1.0,1.0,1.0
9520,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.932695652173913,1.0,1.0,1.0,1.0
9521,3,0,0,0,1,1,1,1,1,2,6,1,4,1,1,0,0.9412173913043478,1.0,1.0,1.0,1.0
9522,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9523,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9524,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9525,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9526,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9527,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9528,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9529,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9530,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9531,2,0,0,1,1,0,0,0,0,2,5,0,4,1,1,0,0.5467826086956522,1.0,1.0,1.0,1.0
9532,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
9533,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7226086956521739,1.0,1.0,1.0,1.0
9534,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
9535,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7275652173913043,1.0,1.0,1.0,1.0
9536,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7290434782608696,1.0,1.0,1.0,1.0
9537,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7281739130434782,1.0,1.0,1.0,1.0
9538,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7274782608695651,1.0,1.0,1.0,1.0
9539,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7397391304347826,1.0,1.0,1.0,1.0
9540,2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.7293913043478261,1.0,1.0,1.0,1.0
9541,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9542,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9543,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9544,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9545,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9546,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9547,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9548,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9549,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9550,0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,1.0
9551,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.8925217391304348,1.0,1.0,1.0,1.0
9552,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.9059130434782608,1.0,1.0,1.0,1.0
9553,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.9077391304347826,1.0,1.0,1.0,1.0
9554,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.9097391304347826,1.0,1.0,1.0,1.0
9555,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.882,1.0,1.0,1.0,1.0
9556,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.9014782608695652,1.0,1.0,1.0,1.0
9557,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.8926086956521739,1.0,1.0,1.0,1.0
9558,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.8832173913043478,1.0,1.0,1.0,1.0
9559,3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.9071304347826087,1.0,1.0,1.0,1.0
9560,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9561,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9562,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9563,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9564,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9565,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9566,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9567,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9568,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9569,1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,1.0
9570,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9571,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9572,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9573,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9574,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9575,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9576,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9577,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9578,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9579,2,3,0,1,0,1,0,1,0,2,5,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9580,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9581,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9582,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9583,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9584,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9585,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9586,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9587,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9588,0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,1.0
9589,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9590,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9591,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9592,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9593,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9594,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9595,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9596,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9597,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9598,0,3,0,0,1,1,0,0,0,0,4,0,4,1,1,0,0.884,1.0,1.0,1.0,1.0
9599,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.6037391304347826,1.0,1.0,1.0,1.0
9600,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5111304347826087,1.0,1.0,1.0,1.0
9601,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5826086956521739,1.0,1.0,1.0,1.0
9602,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5287826086956521,1.0,1.0,1.0,1.0
9603,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5844347826086956,1.0,1.0,1.0,1.0
9604,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5985217391304347,1.0,1.0,1.0,1.0
9605,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5530434782608695,1.0,1.0,1.0,1.0
9606,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5547826086956522,1.0,1.0,1.0,1.0
9607,2,0,0,0,0,1,1,1,0,1,4,1,3,1,1,0,0.5387826086956522,1.0,1.0,1.0,1.0
9608,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6067826086956521,1.0,1.0,1.0,1.0
9609,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6123478260869566,1.0,1.0,1.0,1.0
9610,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6073913043478261,1.0,1.0,1.0,1.0
9611,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6128695652173912,1.0,1.0,1.0,1.0
9612,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6151304347826086,1.0,1.0,1.0,1.0
9613,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6111304347826088,1.0,1.0,1.0,1.0
9614,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6128695652173912,1.0,1.0,1.0,1.0
9615,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6118260869565217,1.0,1.0,1.0,1.0
9616,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6193913043478261,1.0,1.0,1.0,1.0
9617,3,3,0,0,1,1,1,1,1,0,0,1,4,1,1,2,0.6058260869565217,1.0,1.0,1.0,1.0
9618,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9619,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9620,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9621,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9622,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9623,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9624,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9625,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9626,0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
9627,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6865217391304348,1.0,1.0,1.0,1.0
9628,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6922608695652174,1.0,1.0,1.0,1.0
9629,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6920869565217391,1.0,1.0,1.0,0.9582775119617225
9630,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6982608695652174,1.0,1.0,1.0,0.8721531100478469
9631,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6930434782608695,1.0,1.0,1.0,1.0
9632,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6923478260869564,1.0,1.0,1.0,1.0
9633,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6888695652173913,1.0,1.0,1.0,1.0
9634,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6878260869565218,1.0,1.0,1.0,1.0
9635,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6864347826086956,1.0,1.0,1.0,0.9666985645933014
9636,3,0,0,0,1,1,0,1,1,2,0,0,3,1,1,2,0.6860869565217391,1.0,1.0,1.0,0.9288038277511962
9637,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9638,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9639,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9640,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9641,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.13,1.0
9642,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9643,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9644,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9645,2,3,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
9646,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.27591304347826084,1.0,1.0,1.0,1.0
9647,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.3695652173913043,1.0,1.0,1.0,1.0
9648,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.3816521739130435,1.0,1.0,1.0,1.0
9649,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.3583478260869565,1.0,1.0,1.0,1.0
9650,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.3202608695652174,1.0,1.0,1.0,1.0
9651,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.3970434782608695,1.0,1.0,1.0,1.0
9652,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.42226086956521736,1.0,1.0,1.0,1.0
9653,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.9402608695652174,1.0,1.0,1.0,0.3159978405614541
9654,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.2950434782608695,1.0,1.0,1.0,1.0
9655,3,2,0,1,0,0,0,0,0,2,2,0,4,1,1,1,0.29556521739130426,1.0,1.0,1.0,1.0
9656,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.5959130434782609,0.05,1.0,1.0,1.0
9657,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7707826086956522,-0.03,1.0,1.0,1.0
9658,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.9993913043478261,1.0,1.0,1.0,0.3663497094558901
9659,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7065217391304348,0.06,1.0,1.0,1.0
9660,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7684347826086957,0.05,1.0,1.0,1.0
9661,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7472173913043478,0.03,1.0,1.0,1.0
9662,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7526086956521739,-0.01,1.0,1.0,1.0
9663,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7642608695652173,-0.02,1.0,1.0,1.0
9664,1,2,0,1,0,0,1,1,1,2,6,1,4,1,1,0,0.7668695652173912,0.02,1.0,1.0,1.0
9665,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9666,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9667,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9668,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9669,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9670,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9671,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9672,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9673,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9674,2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.6191304347826087,1.0,1.0,1.0,1.0
9675,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
9676,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9957391304347826,1.0,1.0,1.0,1.0
9677,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9950434782608696,1.0,1.0,1.0,1.0
9678,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9953913043478261,1.0,1.0,1.0,1.0
9679,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9958260869565217,1.0,1.0,1.0,1.0
9680,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,1.0
9681,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9950434782608696,1.0,1.0,1.0,1.0
9682,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9945217391304347,1.0,1.0,1.0,1.0
9683,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9951304347826087,1.0,1.0,1.0,1.0
9684,0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9958260869565217,1.0,1.0,1.0,1.0
9685,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9562608695652174,1.0,1.0,1.0,1.0
9686,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9651304347826087,1.0,1.0,1.0,1.0
9687,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9617391304347827,1.0,1.0,1.0,1.0
9688,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9623478260869566,1.0,1.0,1.0,1.0
9689,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9589565217391305,1.0,1.0,1.0,1.0
9690,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9554782608695652,1.0,1.0,1.0,1.0
9691,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9647826086956521,1.0,1.0,1.0,1.0
9692,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9537391304347826,1.0,1.0,1.0,1.0
9693,0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9642608695652174,1.0,1.0,1.0,1.0
9694,2,2,0,1,0,1,0,1,1,0,2,0,2,1,1,0,0.7629565217391304,1.0,1.0,1.0,1.0
9695,2,2,0,1,0,1,0,1,1,0,2,0,2,1,1,0,0.7619130434782608,1.0,1.0,1.0,1.0
